"ResponseId","POINT_X","POINT_Y","ZIPCODE","AGE","GENDER","EDUCATION","HHINCOME","EMPLOYED","EMPLOYED_STUDENT","EMPLOYED_RETIRED","RACE","RACE_NATIVE","RACE_ASIAN","RACE_BLACK","RACE_MIDEAST","RACE_PACIFIC","RACE_WHITE","RACE_OTHER","RACE_HISPANIC","POLITICS","CONSERVATIVE","YEARS","PROPERTY","OWNERSHIP","PRIORITIZE_ENVIRON","RANK_ENVIRON","PRIORITY_ENVIRON","PRIORITY_ECONOMY","PRIORITY_INFRAST","PRIORITY_SOCSERV","PRIORITY_ACSNAT","PRIORITY_TRASH","PRIORITY_AIRQTY","PRIORITY_WTRQTY","PRIORITY_JOBINC","PRIORITY_WAGINC","PRIORITY_CSTLIV","PRIORITY_JOBDIV","PRIORITY_PEDCYC","PRIORITY_RODBRG","PRIORITY_UTILTY","PRIORITY_FLDPRT","PRIORITY_ACSEDU","PRIORITY_ACSHLT","PRIORITY_HOUSNG","PRIORITY_PUBTRN","NRELATEDNESS","NR_IMPPRT","NR_CONNCT","NR_SPIRIT","NR_NOTICE","NR_VACSPT","NR_AFFECT","PIDENTITY","PIDENTITY_IDENTY","PIDENTITY_SPCIAL","PIDENTITY_ATTCHD","SOLASTALGIA","SOLASTALGIA_BELONG","SOLASTALGIA_LOSSES","SOLASTALGIA_ASHAMD","SOLASTALGIA_DISAPR","SOLASTALGIA_UQLOSS","SOLASTALGIA_PEACEQ","SOLASTALGIA_DEGRAD","SOLASTALGIA_LFSTYL","SOLASTALGIA_FLEAVE","HOPEPATH_SELFEFF","HOPEPATH_RESPEFF","HOPEPATH_WAYFIX","HOPEPATH_KNOWLG","HOPEPATH_CANFIX","HOPEPATH_RESOLV","HOPEPATH_ENOUGH","SWELLBEING","MHI","MHI_SCORE","MHI_ANXIETY","MHI_DEPRESN","MHI_A1","MHI_A2","MHI_D1","MHI_D2","MHI_D3","LIFESATISFACTION","ECOANXIETY_SCORE","ECOANXIETY_CAT","ECOANXIETY_1","ECOANXIETY_2","ECOANXIETY_3","ECOANXIETY_4","ECOANXIETY_5","ECOANXIETY_6","ECOANXIETY_7","JUSTICE","JUSTICE_DIST","JUSTICE_PRO","JUSTICE_REC","JUSTICE_AGN","ATTITUDE_BAYLNK","ATTITUDE_BAYIMP","ATTITUDE_BIODIV","ATTITUDE_OPPSAT","ATTITUDE_SAFOUT","ATTITUDE_OUTWEL","ATTITUDE_SWMSAF","ATTITUDE_CHNGFW","ATTITUDE_CHNGRN","ATTITUDE_CHNGTP","ATTITUDE_CHNGHS","ATTITUDE_CCTHRT","GROUP_INVOLVEMENT","GROUP_ARTCLT","GROUP_ENVPRT","GROUP_HOANBH","GROUP_POLTCL","GROUP_SPIRIT","GROUP_CHLPAR","GROUP_SPORTS","ACTIVE_COUNT","PASSIVE_COUNT","ATTRACT_COUNT","ACTIVE_AVG","PASSIVE_AVG","ATTRACT_AVG","ACTIVITY_CMPHIK","ACTIVITY_PADBOT","ACTIVITY_SWIMDV","ACTIVITY_BWATCH","ACTIVITY_GARDEN","ACTIVITY_FISHNG","ACTIVITY_EXRCSO","ACTIVITY_RELAXO","ACTIVITY_PICNIC","ACTIVITY_PLYGND","ACTIVITY_ZOOAQU","ACTIVITY_LSNPRK","ACTIVITY_HSTSIT","ACTIVITY_BEACH","ACTIVITY_PIER","BEHAVIOR_FERTLZ","BEHAVIOR_WATER","BEHAVIOR_CLPPNG","BEHAVIOR_GRNINF","BEHAVIOR_NODRIV","BEHAVIOR_RECYCL","BEHAVIOR_PLNTFF","BEHAVIOR_RESTOR","BEHAVIOR_FERTLZweight","FERTLZ_SEASON_N","FERTLZ_SPRING","FERTLZ_SUMMER","FERTLZ_FALL","FERTLZ_WINTER","NORM_FERTLZ","NORM_WATER","NORM_CLPPNG","NORM_GRNINF","NORM_NODRIV","NORM_RECYCL","NORM_PLNTFF","NORM_RESTOR","FISH_LOCATN_N","FISH_LOC_SHORE","FISH_LOC_PIER","FISH_LOC_WATER","FISH_REASON_N","FISH_RSN_SPORT","FISH_RSN_RELAX","FISH_RSN_FOOD","FISH_RSN_SELL","FISH_RSN_WATCH","FISH_RSN_SOCIAL","KNOWLEDGE_WQTRND","KNOWLEDGE_NUTRNT","KNOWLEDGE_SOURCE","KNOWLEDGE_FRTSSN","KNOWLEDGE_SGLOSS","KNOWLEDGE_WQTRND_C","KNOWLEDGE_NUTRNT_C","KNOWLEDGE_SOURCE_C","KNOWLEDGE_FRTSSN_C","KNOWLEDGE_SGLOSS_C","KNOWLEDGE_POINTS","KNOWLEDGE_SCORE","KNOWLEDGE_SCORE_Pct","INFOSOURCES_N","INFO_TV","INFO_RADIO","INFO_PERIOD","INFO_SOCIAL","INFO_MAILE","INFO_GOV","INFO_NGO","INFO_PUBLIC","INFO_WORD","INFO_OWN","REFERRAL","AUDIENCE"
"R_6QH0G3PMCPaqhyx",426310.493678,1240090.66103,33707,"65 or older","Male","Master's degree","$100,000 or more","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Strongly liberal",-3,"5 - 9 years","Single-family home","Own",0,"Bottom",2.5,2.5,2.75,2.5,2,2,2,4,2,3,3,2,2,1,4,4,3,3,2,2,3.5,3,4,4,4,3,3,2.33333333333333,3,2,2,2,2,2,1,4,2,1,3,1,3,1,3.5,1,1,4,3,3,4.5,4.6,23,8,15,4,4,5,5,5,4,0,"Low",0,0,0,0,0,0,0,2.33333333333333,3,2,2,2,4,4,4,3,4,4,3,0,2,4,0,4,0.571428571428571,2,1,0,0,0,0,1,4,2,5,2,1.66666666666667,1.83333333333333,0,3,2,4,3,0,1,4,0,0,1,2,1,3,4,0,0,0,4,3,4,3,0,NA,NA,NA,NA,NA,NA,2,2,2,-2,-1,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Remained about the same","Nitrogen","Stormwater runoff","Summer (June - September)","Boat propeller blades,Nutrient pollution",5,7,3,3,5,4,1.8,36,2,0,0,1,0,0,0,0,0,0,0,"Unknown","In-network"
"R_6QSGJ4yOUNFsWGw",574526.679627,1328444.43638,33584,"65 or older","Male","Master's degree","$75,000 - $99,999","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Moderately liberal",-2,"20 years or more","Single-family home","Own",1,"Top",3.75,2.75,3,3.75,3,4,4,4,2,3,3,3,4,2,2,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,1.85714285714286,2,3,0,2,1,2,2,3,3,2,2.5,2,2,3,3,2,4.66666666666667,4.6,23,9,14,5,4,5,4,5,5,6,"Mild",2,1,0,1,1,1,0,1.33333333333333,1,1,2,3,4,4,4,3,1,4,1,2,1,2,2,3,0.857142857142857,1,1,2,1,0,1,0,6,3,6,2.83333333333333,3.33333333333333,2.5,4,3,1,4,4,1,4,4,2,3,1,4,2,3,2,2,3,0,4,3,4,4,2,"About once a month",1,0,0,0,1,2,2,2,-2,0,0,-2,-2,1,0,0,1,1,0,0,0,0,1,0,"Remained about the same","Nitrogen","Stormwater runoff","Summer (June - September)","Nutrient pollution",7,7,9,8,9,3.5,2.85,57,6,0,0,1,0,1,0,1,0,1,1,"Connection","In-network"
"R_6QTF1Rz0ekjtapj",NA,NA,33716,"25 - 34","Female","Master's degree","$25,000 - $49,999","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Slightly liberal",-1,"20 years or more","Apartment","Rent",1,"Top",3,2.75,2.5,2.75,2,3,3,4,3,2,3,3,1,2,4,3,4,2,3,2,3.66666666666667,4,4,3,4,3,4,3,3,3,3,2.57142857142857,3,3,2,4,2,2,3,2,3,3,3,3,3,3,2,3,4.33333333333333,4.2,21,8,13,4,4,4,4,5,5,4,"Low",1,0,1,0,1,1,0,2.66666666666667,2,3,3,4,4,4,4,3,3,4,2,2,1,2,0,3,0.571428571428571,2,1,0,0,0,0,1,6,3,6,1.83333333333333,2.33333333333333,1.66666666666667,1,2,2,2,3,1,3,3,1,1,1,2,2,3,1,NA,NA,NA,NA,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-1,-2,-2,1,1,0,0,1,1,0,0,0,0,0,"Declined","Nitrogen","Stormwater runoff","Summer (June - September)","Nutrient pollution",9,8,9,10,7,3.5,3.05,61,7,0,0,0,1,1,1,1,1,1,1,"TBEP","In-network"
"R_6rBmk7QYSSvt80m",441305.44875,1251048.43431,33713,"45 - 54","Female","Bachelor's degree","$75,000 - $99,999","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Strongly liberal",-3,"20 years or more","Single-family home","Own",0,"Middle",3.25,2.75,2,3.5,4,2,3,4,2,3,4,2,4,0,2,2,4,2,4,4,3.33333333333333,4,4,4,2,4,2,3.33333333333333,3,4,3,3.57142857142857,4,4,2,4,4,3,4,4,3,2,2,4,0,4,4,0,4.16666666666667,4.2,21,7,14,5,2,4,5,5,4,1,"Low",0,0,0,0,0,1,0,1,0,1,2,2,0,4,4,0,3,4,0,4,2,3,0,4,0.571428571428571,0,0,0,0,2,2,0,5,3,4,1.66666666666667,3,1,1,0,1,3,4,1,4,3,2,2,0,1,1,2,0,0,3,0,0,4,4,4,0,NA,NA,NA,NA,NA,NA,2,1,2,0,-2,-1,-1,1,1,1,0,0,1,0,0,0,0,1,0,"Declined","Nitrogen","Stormwater runoff","Summer (June - September)","Increased ocean temperature,Microplastics,Nutrient pollution",0,3,9,1,2,3.5,1.4,28,5,0,1,1,0,0,0,1,0,1,0,"Community","In-network"
"R_6rcPL9kLpD7vXcA",NA,NA,33713,"35 - 44","Female","Bachelor's degree","$100,000 or more","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Strongly liberal",-3,"10 - 19 years","Single-family home","Rent",0,"Middle",2.75,2.75,3.25,2,3,2,2,4,3,3,3,2,3,2,4,4,2,2,2,2,3.16666666666667,3,3,3,4,3,3,2,2,2,2,2.71428571428571,2,3,2,3,3,3,3,2,2,3,2,3,3,2,2,2,3.83333333333333,4,20,7,13,4,3,4,4,5,3,3,"Low",1,0,0,1,0,1,0,1.33333333333333,1,1,2,2,4,3,4,2,2,4,1,2,2,3,1,4,0.285714285714286,1,1,0,0,0,0,0,5,3,4,1.83333333333333,2.66666666666667,1,1,3,2,3,0,2,3,3,2,0,0,2,1,2,1,0,1,0,0,2,4,0,2,NA,NA,NA,NA,NA,NA,2,2,2,0,-1,-1,0,-1,1,0,0,1,1,1,0,0,0,0,0,"Declined","Nitrogen","Stormwater runoff","Summer (June - September)","Boat propeller blades,Increased ocean temperature,Nutrient pollution",7,7,6,7,8,3.5,2.4,48,4,0,0,0,1,0,0,1,0,1,1,"TBEP","In-network"
"R_6rMxSaGxCDBZauH",479882.481207,1362510.64357,33625,"65 or older","Male","Bachelor's degree","$75,000 - $99,999","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Neutral",0,"20 years or more","Single-family home","Own",1,"Top",3.25,2.25,2,1.75,2,3,4,4,2,2,3,2,1,2,3,2,1,2,1,3,3.16666666666667,4,3,3,4,2,3,4,4,4,4,1.57142857142857,0,3,0,3,2,1,2,0,0,2,3,2,2,4,2,2,5,5,25,10,15,5,5,5,5,5,5,0,"Low",0,0,0,0,0,0,0,2.33333333333333,2,3,2,2,3,4,3,3,3,4,1,2,0,4,1,4,0.714285714285714,1,2,0,0,0,0,2,4,2,5,2,1.33333333333333,1.16666666666667,0,2,0,4,3,3,1,3,0,0,1,1,2,2,1,1,1,0,0,1,4,3,1,"A few times",1,1,0,0,0,2,2,1,0,0,0,0,1,1,0,0,1,3,1,1,0,0,0,1,"Declined","Nitrogen","Stormwater runoff","Summer (June - September)","Increased ocean temperature,Nutrient pollution",10,8,8,8,10,3.5,2.9,58,3,1,0,0,0,1,0,1,0,0,0,"Recreation","In-network"
"R_6ro97cCSIXCWDpj",501023.897695,1325432.93228,33607,"55 - 64","Female","Doctoral degree","$50,000 - $74,999","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Moderately liberal",-2,"20 years or more","Single-family home","Own",0,"Bottom",2.25,2.5,2.25,3,3,1,2,3,2,3,3,2,2,1,3,3,2,3,3,4,2.5,3,3,1,2,3,3,3,3,3,3,3,3,4,1,3,3,3,4,3,3,1.5,3,2,1,4,3,2,2.5,2.6,13,5,8,3,2,2,2,4,2,7,"Mild",1,1,1,1,0,1,2,1.66666666666667,2,1,2,2,4,4,2,1,3,4,1,2,4,4,3,4,0.285714285714286,1,0,0,0,1,0,0,6,3,5,2.83333333333333,2.66666666666667,1.5,3,2,2,4,3,3,4,2,2,1,0,4,1,2,1,1,3,0,0,1,3,2,1,"A few times",1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,3,1,1,1,0,0,0,"Remained about the same","Nitrogen","Industrial discharges into the bay","Summer (June - September)","Nutrient pollution",6,5,5,5,7,2.5,1.35,27,6,1,1,1,0,0,0,0,0,1,1,"Environmental","In-network"
"R_6sasPWxXtAjliI4",447073.636125,1257650.93105,33704,"45 - 54","Female","Master's degree","$100,000 or more","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Moderately liberal",-2,"20 years or more","Single-family home","Own",0,"Middle",3,4,2.75,2.75,2,3,3,4,4,4,4,4,2,2,3,4,3,2,4,2,3.83333333333333,4,4,4,4,3,4,4,4,4,4,3.71428571428571,3,4,3,4,4,4,3,4,4,3,2,3,3,2,3,2,4.16666666666667,4.2,21,8,13,4,4,4,4,5,4,2,"Low",1,0,0,1,0,0,0,3.33333333333333,3,3,4,3,4,4,4,2,3,4,2,2,3,4,3,4,1.14285714285714,2,2,1,1,0,0,2,6,3,6,2.83333333333333,3,1.66666666666667,3,3,3,3,4,1,4,3,2,1,1,2,2,3,1,0,2,0,2,3,4,4,4,NA,NA,NA,NA,NA,NA,2,2,2,-1,0,0,-1,-2,1,1,0,0,1,1,0,0,0,0,0,"Declined","Nitrogen","Stormwater runoff","Summer (June - September)","Boat propeller blades,Increased ocean temperature,Nutrient pollution",8,8,8,7,8,3.5,2.7,54,5,0,0,0,1,1,0,1,1,0,1,"TBEP","In-network"
"R_6sphbdPK3LurGBS",NA,NA,33756,"25 - 34","Female","Bachelor's degree","$50,000 - $74,999","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Strongly liberal",-3,"5 - 9 years","Single-family home","Own",1,"Top",3.25,3.25,3.25,3.25,3,3,3,4,3,3,4,3,3,3,3,4,3,4,3,3,3.83333333333333,4,4,4,4,3,4,4,4,4,4,3.14285714285714,3,3,2,2,3,4,4,4,4,3,2.5,3,3,3,4,2,1.33333333333333,1.2,6,2,4,0,2,2,1,1,2,17,"Severe",3,2,3,3,2,2,2,1.66666666666667,2,1,2,3,2,4,4,2,2,3,0,3,1,4,2,4,0.428571428571429,0,1,0,0,0,0,2,4,3,5,1.83333333333333,1.66666666666667,1.5,0,2,2,3,4,0,1,3,1,0,1,2,1,3,2,0,0,0,0,1,4,4,4,NA,NA,NA,NA,NA,NA,2,2,2,0,0,-1,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Improved","Phosphorus","Wastewater","Summer (June - September)","Increased ocean temperature,Nutrient pollution",7,9,6,8,8,2.5,1.9,38,4,0,0,0,1,1,1,0,0,0,1,"Education","In-network"
"R_6Swe7tVxGDrz890",NA,NA,33629,"55 - 64","Female","Bachelor's degree","$100,000 or more","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Slightly conservative",1,"20 years or more","Single-family home","Own",1,"Top",3.75,2.75,3.75,3.25,3,4,4,4,2,3,3,3,3,4,4,4,3,3,3,4,3.66666666666667,4,4,4,4,2,4,3,3,4,2,1.28571428571429,0,1,0,2,1,0,3,2,1,2,2.5,1,3,3,2,2,4,4,20,7,13,4,3,4,4,5,4,4,"Low",1,0,0,1,1,1,0,2.33333333333333,2,2,3,3,3,4,4,3,2,4,1,1,1,1,0,4,0.857142857142857,1,0,1,0,2,0,2,2,3,2,0.333333333333333,2.66666666666667,0.5,0,1,0,0,1,0,4,2,2,0,0,0,1,2,0,1,3,0,0,3,4,3,2,"2",4,1,1,1,1,0,0,0,0,-1,-1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Remained about the same","Phosphorus","Stormwater runoff","Summer (June - September)","Increased ocean temperature,Microplastics,Nutrient pollution",5,4,4,5,6,2.5,1.2,24,9,1,0,1,1,1,1,1,0,1,1,"Unknown","In-network"
"R_6WepdhXPBcsIlYl",558498.307676,1283574.59994,33569,"35 - 44","Female","Doctoral degree","$100,000 or more","Full-time",0,0,"Hispanic",0,0,0,0,0,0,0,1,"Neutral",0,"20 years or more","Single-family home","Own",1,"Top",3.5,2.25,3,1.75,3,4,3,4,2,2,4,1,1,3,4,4,4,2,0,1,3.16666666666667,4,4,2,4,3,2,4,4,4,4,3.14285714285714,2,4,2,4,3,4,3,2,3,2,2.5,2,2,3,2,2,3.83333333333333,4,20,7,13,3,4,4,4,5,3,0,"Low",0,0,0,0,0,0,0,2,2,3,1,4,3,4,4,2,2,4,3,1,2,2,2,4,1,0,2,0,0,2,2,1,5,3,6,1.5,2.33333333333333,1.83333333333333,3,3,1,1,0,1,3,2,2,3,2,1,1,3,1,0,0,0,0,0,4,0,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1,0,1,-2,2,1,0,1,3,1,1,0,0,1,0,"Remained about the same","Nitrogen","Stormwater runoff","Summer (June - September)","Boat propeller blades,Increased ocean temperature,Nutrient pollution",7,8,8,5,10,3.5,2.6,52,5,0,0,0,0,0,1,1,1,1,1,"TBEP","In-network"
"R_6zUdRuyOnzQeaxX",493261.496206,1346348.06445,33614,"25 - 34","Male","Bachelor's degree","$50,000 - $74,999","Part-time",0,0,"White",0,0,0,0,0,1,0,0,"Moderately liberal",-2,"20 years or more","Apartment","Rent",0,"Middle",2.5,2.25,2.5,3,2,1,3,4,2,2,4,1,2,2,3,3,3,4,3,2,2.83333333333333,3,3,4,3,1,3,1.66666666666667,1,2,2,3.42857142857143,2,4,1,4,4,4,4,3,2,2,3.5,3,1,4,2,3,4,4,20,8,12,4,4,4,3,5,4,3,"Low",1,0,0,0,0,1,1,4,4,4,4,3,4,4,4,3,1,4,0,1,0,4,0,4,0.285714285714286,1,0,0,0,0,1,0,5,2,5,1.16666666666667,0.666666666666667,1.33333333333333,2,1,0,1,2,1,0,1,1,0,1,1,1,1,4,NA,NA,NA,NA,1,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,-2,-2,1,0,1,0,3,1,1,1,0,0,0,"Declined","Nitrogen","Stormwater runoff","Summer (June - September)","Boat propeller blades,Increased ocean temperature,Nutrient pollution",4,7,9,8,5,3.5,2.65,53,7,0,0,1,1,0,1,1,0,1,1,"Education","In-network"
"R_6zvDCfUxYkiETQl",527711.087832,1368415.19696,33647,"25 - 34","Female","Master's degree","$50,000 - $74,999","Full-time",0,0,"Hispanic",0,0,0,0,0,0,0,1,"Moderately liberal",-2,"5 - 9 years","Apartment","Rent",1,"Top",4,3.75,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2.83333333333333,4,3,2,4,1,3,3.33333333333333,3,4,3,3.42857142857143,3,4,3,4,4,2,4,3,2,2,2,3,1,2,2,2,2.5,2.4,12,4,8,2,2,2,2,4,3,7,"Mild",1,1,1,1,1,1,1,3.66666666666667,4,4,3,3,4,4,4,3,4,4,4,1,3,3,0,4,0.428571428571429,1,2,0,0,0,0,0,5,3,6,2,2.66666666666667,1.5,2,1,1,4,4,0,4,3,1,1,1,2,1,1,3,NA,NA,NA,NA,1,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-1,2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Improved","Nitrogen","Stormwater runoff","Summer (June - September)","Boat propeller blades,Increased ocean temperature,Microplastics,Nutrient pollution",7,4,3,3,7,4.5,2.05,41,6,0,1,0,1,1,0,0,1,1,1,"TBEP","In-network"
"R_70bH0ViWKMCHfCT",415185.349722,1340456.43343,33763,"65 or older","Female","Bachelor's degree","$50,000 - $74,999","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Moderately liberal",-2,"20 years or more","Single-family home","Own",1,"Top",3,2.25,2.25,1.75,3,2,4,3,2,2,3,2,2,2,2,3,1,2,2,2,3.16666666666667,4,3,4,4,2,2,3.66666666666667,4,3,4,3.42857142857143,3,4,2,4,4,4,4,2,2,2,0,2,2,0,1,0,4,4.2,21,8,13,5,3,4,4,5,3,4,"Low",1,0,0,0,1,1,1,2.33333333333333,3,1,3,2,4,3,4,2,2,4,2,3,2,4,0,4,0.428571428571429,1,2,0,0,0,0,0,3,2,2,1.66666666666667,1.66666666666667,0.666666666666667,2,0,0,4,4,0,3,2,0,0,0,3,1,0,0,0,2,0,0,1,1,4,3,NA,NA,NA,NA,NA,NA,2,2,2,0,0,2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Declined","Nitrogen","Stormwater runoff","Summer (June - September)","Boat propeller blades,Increased ocean temperature,Nutrient pollution",10,10,10,10,7,3.5,3.35,67,8,1,0,1,1,1,1,1,0,0,1,"TBEP","In-network"
"R_71LYQHwGiKJlnXt",383678.122076,1304954.51041,33767,"35 - 44","Female","Bachelor's degree","$25,000 - $49,999","Unemployed",0,0,"White",0,0,0,0,0,1,0,0,"Moderately liberal",-2,"5 - 9 years","Condominium","Other",1,"Top",2.75,2,2.75,2.75,3,2,2,4,1,3,2,2,2,1,4,4,3,3,3,2,3.66666666666667,4,3,4,3,4,4,1.66666666666667,0,3,2,3.71428571428571,3,4,2,4,4,4,4,4,1,3,2.5,4,2,4,1,1,1.66666666666667,2,10,3,7,1,2,2,2,3,0,21,"Severe",3,3,3,3,3,3,3,1.33333333333333,1,0,3,0,4,4,4,2,0,2,0,1,0,1,1,4,0.285714285714286,1,1,0,0,0,0,0,3,2,6,1.5,2.33333333333333,1.5,1,0,0,4,4,0,4,3,0,1,1,1,1,4,1,0,4,0,0,1,4,4,1,NA,NA,NA,NA,NA,NA,2,0,2,1,0,-2,-2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Declined","Nitrogen","Wastewater","Summer (June - September)","Increased ocean temperature,Nutrient pollution",10,1,1,1,2,2.5,0.3,6,4,0,0,1,0,1,0,0,0,0,1,"TBEP","In-network"
"R_71nncBlQBy5Ac2p",449685.049389,1270876.57976,33702,"45 - 54","Male","Master's degree","$100,000 or more","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Moderately conservative",2,"20 years or more","Single-family home","Own",0,"Middle",2,2.25,2,1.25,2,2,1,3,2,2,3,2,1,2,3,2,2,2,0,1,3,4,3,3,4,3,1,3.66666666666667,4,4,3,1.14285714285714,4,4,1,0,1,2,0,0,0,1,1,1,1,2,2,0,4.66666666666667,4.6,23,9,14,5,4,4,5,5,5,0,"Low",0,0,0,0,0,0,0,3.33333333333333,4,3,3,2,1,4,1,3,3,4,3,0,0,0,1,0,0.142857142857143,0,1,0,0,0,0,0,6,3,4,2.16666666666667,3,1.66666666666667,3,2,2,3,1,2,4,3,2,0,0,3,3,3,1,1,4,0,3,2,3,0,0,"A few times",2,0,0,1,1,-2,-1,1,-2,-2,0,0,0,2,1,0,1,1,1,0,0,0,0,0,"Improved","Nitrogen","Stormwater runoff","Summer (June - September)","Nutrient pollution",8,10,8,10,10,4.5,4.1,82,3,0,0,0,1,0,0,0,0,1,1,"Unknown","In-network"
"R_71tHuqwxFVimQ6d",547819.139848,1238591.98864,33598,"65 or older","Female","Bachelor's degree","$75,000 - $99,999","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Strongly liberal",-3,"20 years or more","Single-family home","Own",1,"Top",3.75,1.75,3,2.75,4,4,3,4,1,2,2,2,2,3,3,4,2,3,2,4,3.83333333333333,4,4,4,4,3,4,3.33333333333333,3,4,3,3.28571428571429,3,3,1,4,4,4,4,3,3,3,3.5,3,3,4,3,3,4.33333333333333,4.4,22,8,14,4,4,4,5,5,4,4,"Low",3,0,0,0,0,0,1,2.33333333333333,4,1,2,1,0,4,4,3,2,4,3,3,2,3,1,4,0.285714285714286,0,2,0,0,0,0,0,6,2,5,2.16666666666667,0.666666666666667,1.33333333333333,1,3,1,4,2,2,1,1,0,0,1,2,1,2,2,0,3,0,0,0,4,2,1,NA,NA,NA,NA,NA,NA,2,-1,1,-1,0,-1,-2,-2,1,0,0,1,1,0,0,0,0,1,0,"Declined","Nitrogen","Stormwater runoff","Summer (June - September)","Nutrient pollution",9,9,9,10,9,3.5,3.25,65,1,0,0,0,0,0,0,1,0,0,0,"Unknown","In-network"
"R_72ReW3VwK45BA9V",399180.769713,1284597.12955,33772,"55 - 64","Male","Bachelor's degree","$100,000 or more","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Neutral",0,"20 years or more","Condominium","Own",1,"Top",3.75,2,2.75,2.25,4,4,3,4,2,3,3,0,0,3,4,4,4,2,3,0,3.33333333333333,4,3,3,3,4,3,4,4,4,4,2.85714285714286,4,4,1,1,3,4,3,4,4,3,2.5,3,3,4,3,1,4.16666666666667,4.2,21,8,13,4,4,4,4,5,4,2,"Low",1,0,0,0,1,0,0,1.66666666666667,2,1,2,0,4,4,4,3,4,4,3,4,2,4,3,4,0.714285714285714,2,1,0,0,0,1,1,4,1,4,1.83333333333333,1.33333333333333,1.5,2,3,3,0,0,3,4,0,0,0,0,3,1,3,2,0,0,0,0,2,2,0,2,NA,NA,NA,NA,NA,NA,2,2,2,0,-2,-2,-2,-2,1,1,0,0,2,1,1,0,0,0,0,"Improved","Nitrogen","Stormwater runoff","Summer (June - September)","Increased ocean temperature,Microplastics",7,7,7,8,3,4,2.9,58,2,1,0,0,0,0,0,1,0,0,0,"Recreation","In-network"
"R_73qE4uxWOvJmXNh",518353.067682,1182788.67248,34221,"55 - 64","Female","Master's degree","$100,000 or more","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Moderately liberal",-2,"20 years or more","Single-family home","Own",1,"Top",3,2.25,2.5,3,3,3,2,4,2,2,3,2,4,2,2,2,3,4,3,2,2.16666666666667,2,2,2,3,2,2,2.66666666666667,3,3,2,0.857142857142857,1,1,0,1,1,1,1,1,3,1,3,1,1,3,1,3,3.66666666666667,3.6,18,6,12,3,3,3,4,5,4,6,"Mild",1,1,1,1,1,0,1,3,4,3,2,2,3,4,3,3,3,4,3,0,1,2,1,2,0.285714285714286,1,1,0,0,0,0,0,5,3,6,1.66666666666667,3.66666666666667,1,2,0,1,2,4,1,4,4,3,1,1,1,1,1,1,1,1,0,0,0,1,2,1,"A few times",1,0,0,0,1,2,2,2,1,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,"Remained about the same","Nitrogen","Stormwater runoff","Summer (June - September)","Boat propeller blades,Increased ocean temperature,Nutrient pollution",5,8,7,7,6,3.5,2.5,50,4,0,0,1,0,1,0,0,0,0,1,"TBEP","In-network"
